Date,Australia,China,Japan,"Korea, South",Malaysia
2020-01-22,0.0,0.41199903030018453,0.01581321918866784,0.01950489363152545,0.0
2020-01-23,0.0,0.48008655975957415,0.01581321918866784,0.01950489363152545,0.0
2020-01-24,0.0,0.6822648360114354,0.01581321918866784,0.0390097872630509,0.0
2020-01-25,0.0,1.033124043939923,0.01581321918866784,0.0390097872630509,0.09268986259314907
2020-01-26,0.15686345867298848,1.514600145117036,0.0395330479716696,0.05851468089457634,0.12358648345753208
2020-01-27,0.1960793233412356,2.0961232283569253,0.0395330479716696,0.0780195745261018,0.12358648345753208
2020-01-28,0.1960793233412356,3.9886786390444513,0.06325287675467137,0.0780195745261018,0.12358648345753208
2020-01-29,0.2352951880094827,4.404846293597251,0.06325287675467137,0.0780195745261018,0.21627634605068113
2020-01-30,0.4313745113507183,5.8687281769741295,0.09487931513200706,0.0780195745261018,0.24717296691506416
2020-01-31,0.4313745113507183,7.1068095800009905,0.12650575350934273,0.2145538299467799,0.24717296691506416
2020-02-01,0.5490221053554597,8.632526056458335,0.16603880148101235,0.23405872357830537,0.24717296691506416
2020-02-02,0.5490221053554597,12.126527950859057,0.16603880148101235,0.2925734044728817,0.24717296691506416
2020-02-03,0.5490221053554597,14.419966060506457,0.16603880148101235,0.2925734044728817,0.24717296691506416
2020-02-04,0.5882379700237068,17.397753318291603,0.18185202066968018,0.3120782981044072,0.30896620864383023
2020-02-05,0.5882379700237068,20.230333497943967,0.18185202066968018,0.3705929789989835,0.3707594503725963
2020-02-06,0.6274538346919539,22.71691786462923,0.18185202066968018,0.4486125535250853,0.3707594503725963
2020-02-07,0.6666696993602009,25.586320891846366,0.20557184945268195,0.48762234078813615,0.4016560712369793
2020-02-08,0.6666696993602009,27.940204053156695,0.20557184945268195,0.48762234078813615,0.5252425546945114
2020-02-09,0.6666696993602009,30.537256962536272,0.21347845904701587,0.5461370216827126,0.5252425546945114
2020-02-10,0.6666696993602009,32.85153819344675,0.23719828783001762,0.5851468089457634,0.5870357964232774
2020-02-11,0.6666696993602009,34.83163471343921,0.27673133580168724,0.6046517025772888,0.6488290381520435
2020-02-12,0.6666696993602009,35.4041257774651,0.2925445549903551,0.6826712771033907,0.6488290381520435
2020-02-13,0.9019648873696837,46.88382219845995,0.300451164584689,0.6826712771033907,0.6797256590164265
2020-02-14,0.9019648873696837,52.702526884402694,0.30835777417902294,0.6826712771033907,0.6797256590164265
2020-02-15,0.9019648873696837,55.146730237853035,0.4427701372826996,0.7216810643664415,0.8960020050671076
2020-02-16,0.9019648873696837,57.6895910319486,0.5692758907920423,0.741185957997967,0.8960020050671076
2020-02-17,0.980396616706178,60.278306692822945,0.6246221579523797,0.780195745261018,0.8960020050671076
2020-02-18,0.980396616706178,62.821167486918526,0.6957816443013851,0.8387104261555943,1.0813817302534057
2020-02-19,0.980396616706178,64.40316039078618,0.8143807882163939,0.8387104261555943,1.1431749719821718
2020-02-20,0.980396616706178,66.23179689626693,0.8934468841597331,2.3600921294145794,1.1431749719821718
2020-02-21,1.019612481374425,67.03981523056561,1.0120460280747419,4.33008638619865,1.1431749719821718
2020-02-22,1.019612481374425,70.96596450582082,1.1464583911784185,8.796707027817977,1.1431749719821718
2020-02-23,1.019612481374425,71.32099233800191,1.3441236310367666,12.21006341333493,1.1431749719821718
2020-02-24,1.019612481374425,72.84740358516804,1.4390029461687737,16.75470362948036,1.235864834575321
2020-02-25,1.019612481374425,75.1012397644156,1.525975651706447,19.680437674209177,1.235864834575321
2020-02-26,1.019612481374425,77.09662124000097,1.6841078435931252,25.258837252825455,1.235864834575321
2020-02-27,1.019612481374425,79.39561751531852,1.897586302640141,35.128313430377325,1.2667614554397038
2020-02-28,1.019612481374425,82.01559785808749,2.008278836960816,46.26560769397836,1.2667614554397038
2020-02-29,1.4117711280568963,84.42367313468182,2.19803746722483,62.27912536546075,1.3285546971684699
2020-03-01,1.5294187220616375,86.82271639206216,2.324543220734173,73.78701260806078,1.4521411806260018
2020-03-02,1.6470663160663788,88.8639527344263,2.4668621934321835,85.68499772329129,1.4521411806260018
2020-03-03,2.0000090980806027,90.77735126637691,2.704060481262201,102.28366220371944,1.7920040101342152
2020-03-04,2.5490312034360625,92.6615694285592,3.00451164584689,111.11937901880049,2.2245567022355774
2020-03-05,3.058837444123275,94.3804321620544,3.233803324082574,120.22816434472287,2.2245567022355774
2020-03-06,3.2549167674645108,95.65464164193727,3.731919728525611,132.0481298854273,3.2441451907602175
2020-03-07,3.3725643614692524,96.83783615897136,4.293289009723319,140.82533201961374,3.5840080202684304
2020-03-08,3.921586466824712,98.17874362689608,4.61746000309101,145.9356141510734,3.800284366319112
2020-03-09,4.509824436848419,99.20422519303955,4.720245927817351,149.19293138753815,4.356423541878006
2020-03-10,5.137278271540373,100.19079959949192,5.471373839279073,152.41123883673987,4.727182992250602
2020-03-11,5.960811429573562,101.24615630611247,6.103902606825788,158.0481530962507,5.406908651267029
2020-03-12,5.960811429573562,102.13476804262838,6.111809216420121,161.26646054545242,5.406908651267029
2020-03-13,8.862785415023849,103.04908629536875,6.625738840051826,166.8643650177002,6.889946452757414
2020-03-14,10.823578648436204,104.0974952949016,7.21873455962687,169.06841799806256,8.434777495976563
2020-03-15,12.666724287843818,105.0653108922172,7.7405707928529095,170.60930459495307,14.52141180626002
2020-03-16,15.80399346130359,105.71631104633403,7.985675690277261,184.28223503065243,18.785145485544877
2020-03-17,18.823615040758618,106.35966872265438,8.30984668364495,191.3039967380016,22.36915350581331
