Date,Australia,China,Japan,"Korea, South",Malaysia
2020-03-20,1.019612481374425,49.51352933115168,1.510162432517779,30.03753619254919,2.688006015201323
2020-03-21,1.019612481374425,49.92413882003433,1.8343334258854698,30.03753619254919,3.5222147785396647
2020-03-22,3.4509960908057464,50.274998027962816,1.8580532546684716,56.73973557410753,4.29463030014924
2020-03-23,3.4509960908057464,50.58903438832654,1.8580532546684716,56.73973557410753,4.29463030014924
2020-03-24,4.509824436848419,50.91279753861302,2.2533837343851673,68.40366196575974,5.654081618182094
2020-03-25,4.666687895521407,51.25531949803628,2.4510489742435153,72.75325324558992,6.148427552012222
2020-03-26,6.745128722938505,51.538785947214144,2.8384728443658775,80.82827920904145,6.6427734858423495
2020-03-27,7.607877745639941,51.913267359240784,2.9412587690922187,88.31815836354723,8.002224803875203
2020-03-28,9.568670979052296,52.17728022857311,3.194270276110904,93.83804326126892,9.886918676602567
2020-03-29,9.568670979052296,52.51215971019991,3.3524024679975826,98.16812964746758,11.987888895380612
2020-03-30,10.078477219739508,52.74907652189024,3.3524024679975826,101.97158390561503,14.799481394039468
2020-03-31,14.039279551232468,52.94569663247194,3.3524024679975826,105.48246475928963,16.59148540417368
2020-04-01,16.549094890000283,53.08395600351703,3.731919728525611,108.58374284670217,19.928320457527047
2020-04-02,20.3922496274885,53.19511931692011,3.731919728525611,113.6745200845303,23.697708202981776
2020-04-03,25.451096169692377,53.330599605130125,4.063997331487635,117.43896455541471,25.551505454844758
2020-04-04,27.490321132441228,53.459826956961216,4.063997331487635,123.36845221939846,28.270408090910465
2020-04-05,29.68640955386307,53.641162111949996,4.063997331487635,126.06012754054898,31.051103968704933
2020-04-06,42.353133841706885,53.71272349495323,4.546300516742005,128.6932881808049,38.34270649269933
2020-04-07,42.353133841706885,53.78220056583016,4.680712879845681,130.56575796943136,40.81443616184997
2020-04-08,42.353133841706885,53.891279567106935,4.917911167675699,132.16515924721645,45.94327522533755
2020-04-09,57.72575279165976,53.9690938864891,4.996977263619038,136.00762329262696,49.6817663499279
2020-04-10,70.31404535016708,54.046908205871254,5.416027572118736,138.81632797556662,56.54081618182093
2020-04-11,70.82385159085429,54.10665848682541,6.024836510882448,141.2739445731388,61.63875862444413
2020-04-12,70.82385159085429,54.16154537281819,6.024836510882448,143.7120562770795,65.1300767821194
2020-04-13,70.82385159085429,54.21921134164604,6.198781921957794,145.25294287397003,70.32070908733576
