Date,Australia,China,Japan,"Korea, South",Malaysia
2020-01-22,0.0,0.38073434840556686,0.01581321918866784,0.01950489363152545,0.0
2020-01-23,0.0,0.44673756573864865,0.01581321918866784,0.01950489363152545,0.0
2020-01-24,0.0,0.6391890520677399,0.01581321918866784,0.0390097872630509,0.0
2020-01-25,0.0,0.9768476165296112,0.01581321918866784,0.0390097872630509,0.09268986259314907
2020-01-26,0.15686345867298848,1.4416492206962612,0.03162643837733568,0.05851468089457634,0.12358648345753208
2020-01-27,0.1960793233412356,1.9988553291292255,0.03162643837733568,0.0780195745261018,0.12358648345753208
2020-01-28,0.1960793233412356,3.8274918346099773,0.05534626716033745,0.0780195745261018,0.12358648345753208
2020-01-29,0.2352951880094827,4.229069304278623,0.05534626716033745,0.0780195745261018,0.21627634605068113
2020-01-30,0.3529427820142241,5.656128340090729,0.08697270553767314,0.0780195745261018,0.24717296691506416
2020-01-31,0.3529427820142241,6.810142487356507,0.11859914391500881,0.2145538299467799,0.24717296691506416
2020-02-01,0.4705903760189654,8.261518497975539,0.1581321918866784,0.23405872357830537,0.24717296691506416
2020-02-02,0.4705903760189654,11.554036886833169,0.1581321918866784,0.2925734044728817,0.24717296691506416
2020-02-03,0.4705903760189654,13.698099294095172,0.1581321918866784,0.2925734044728817,0.24717296691506416
2020-02-04,0.5098062406872125,16.47092919279338,0.17394541107534628,0.3120782981044072,0.30896620864383023
2020-02-05,0.5098062406872125,19.064508248629114,0.17394541107534628,0.3705929789989835,0.3707594503725963
2020-02-06,0.5490221053554597,21.250951669126042,0.17394541107534628,0.4486125535250853,0.3707594503725963
2020-02-07,0.5882379700237068,23.698628876120225,0.19766523985834802,0.46811744715661074,0.3707594503725963
2020-02-08,0.5882379700237068,25.577288872632366,0.19766523985834802,0.46811744715661074,0.4943459338301283
2020-02-09,0.5882379700237068,27.672022559571754,0.20557184945268195,0.48762234078813615,0.4943459338301283
2020-02-10,0.5882379700237068,29.42631859921419,0.20557184945268195,0.5266321280511871,0.5561391755588944
2020-02-11,0.5882379700237068,30.838092679433373,0.20557184945268195,0.5461370216827126,0.5561391755588944
2020-02-12,0.5882379700237068,31.097242153804316,0.2213850686413498,0.5461370216827126,0.5561391755588944
2020-02-13,0.5882379700237068,41.61329160173617,0.2213850686413498,0.5461370216827126,0.5870357964232774
2020-02-14,0.5882379700237068,46.10359469251205,0.22929167823568372,0.5461370216827126,0.5870357964232774
2020-02-15,0.5882379700237068,47.53134849903292,0.3399842125563586,0.5461370216827126,0.6797256590164265
2020-02-16,0.5882379700237068,48.99036698744842,0.46648996606570137,0.5656419153142379,0.6797256590164265
2020-02-17,0.5882379700237068,50.32502151899421,0.5218362332260388,0.5851468089457634,0.6797256590164265
2020-02-18,0.5882379700237068,51.55962906847723,0.5850891099807102,0.6046517025772888,0.6797256590164265
2020-02-19,0.5882379700237068,51.84309551765509,0.6641552059240494,0.6046517025772888,0.6797256590164265
2020-02-20,0.5882379700237068,52.16130050227142,0.7432213018673886,2.0285089376786463,0.6797256590164265
2020-02-21,0.5882379700237068,52.489927047519295,0.8301940074050618,3.9789983008311913,0.6797256590164265
2020-02-22,0.5882379700237068,53.498039345943525,0.9646063705087384,8.445618942450519,0.6797256590164265
2020-02-23,0.5882379700237068,53.51262953082768,1.1622716103670865,11.741945966178319,0.6797256590164265
2020-02-24,0.5882379700237068,53.66478431604815,1.2571509254990934,16.247576395060698,0.6797256590164265
2020-02-25,0.5882379700237068,54.021201689646794,1.3441236310367666,19.05628107800036,0.6797256590164265
2020-02-26,0.5882379700237068,54.307447221659736,1.4943492133291112,24.59567086935359,0.6797256590164265
2020-02-27,0.5882379700237068,54.6089777092656,1.692014453187459,34.445642153273944,0.7106222798808095
2020-02-28,0.5882379700237068,54.83686250174193,1.8027069875081339,45.582936416874965,0.7106222798808095
2020-02-29,0.980396616706178,55.134224365095186,1.905492912234475,61.44041493930516,0.7724155216095755
2020-03-01,1.0588283460426724,55.534412293346286,2.0240920561494837,72.87028260737907,0.8960020050671076
2020-03-02,1.1764759400474136,55.67614551793522,2.1664110288474943,84.55371389266281,0.8960020050671076
2020-03-03,1.5294187220616375,55.76299185653138,2.3166366111398387,101.15237837309097,1.1122783511177887
2020-03-04,2.03922496274885,55.849838195127546,2.617087775724528,109.63700710280455,1.544831043219151
2020-03-05,2.1568725567535916,55.95474857215171,2.846379453960212,118.74579242872693,1.544831043219151
2020-03-06,2.3529518800948273,56.06104849059341,3.320776029620247,128.59576371264728,2.564419531743791
2020-03-07,2.4705994740995685,56.11663014729495,3.6449470229879375,137.33395605957068,2.8733857403876213
2020-03-08,2.980405714786781,56.15345299485972,3.9691180163556283,142.6587920209771,3.058765465573919
2020-03-09,3.5686436848104877,56.17915951108419,4.040277502704634,145.8575945765473,3.6149046411328136
2020-03-10,4.196097519502442,56.19791832022096,4.593740174308008,146.54026585365068,3.9856640915054093
2020-03-11,5.019630677535631,56.22154052431911,5.0523235307793755,151.26045011247984,4.60359650879307
2020-03-12,5.019630677535631,56.22918300211557,5.0523235307793755,153.48400798647376,4.60359650879307
2020-03-13,7.843172933649424,56.23821502132957,5.542533325628079,155.62954628594153,6.086634310283455
2020-03-14,9.80396616706178,56.26044768401019,6.111809216420121,157.71656990451476,7.353395765723159
2020-03-15,11.647111806469393,56.27851172243819,6.63364544964616,159.1989418205107,13.223753729955932
2020-03-16,14.784380979929162,56.299354843701266,6.63364544964616,160.64230394924357,17.48748740924079
2020-03-17,17.725570830047698,56.316724111420505,6.942003223825183,162.28071501429173,20.793425841729775
