Date,Australia,China,Japan,"Korea, South",Malaysia
2020-03-29,0.6274538346919539,2.2955224217737094,0.42695691809403175,2.964743831991868,1.0813817302534057
2020-03-30,0.6666696993602009,2.2983015046087862,0.42695691809403175,3.0817731937810207,1.1431749719821718
2020-03-31,0.7058855640284482,2.2989962753175557,0.4427701372826996,3.1597927683071227,1.3285546971684699
2020-04-01,0.7843172933649424,2.303859670278941,0.45067674687703346,3.2183074492016988,1.390347938897236
2020-04-02,0.9411807520379308,2.3080282945315567,0.49020979484870314,3.296327023727801,1.544831043219151
2020-04-03,1.0980442107109194,2.3108073773666336,0.498116404443037,3.3938514918854277,1.6375209058123001
2020-04-04,1.1764759400474136,2.313586460201711,0.6088089387637119,3.452366172780004,1.7611073892698323
2020-04-05,1.3725552633886493,2.3156707723280188,0.6088089387637119,3.5693955345691566,1.8846938727273643
2020-04-06,1.5686345867298848,2.317060313745557,0.6720618155183833,3.627910215463733,1.9155904935917474
2020-04-07,1.7647139100711204,2.317060313745557,0.7274080826787207,3.744939577252886,1.9464871144561302
2020-04-08,1.960793233412356,2.3184498551630957,0.7353146922730547,3.9009787263050892,2.0082803561848963
2020-04-09,2.0000090980806027,2.319839396580634,0.7432213018673886,3.9789983008311913,2.0700735979136624
2020-04-10,2.117656692085345,2.3205341672894035,0.7827543498390582,4.0570178753572925,2.1627634605068113
2020-04-11,2.235304286090086,2.3226184794157114,0.7827543498390582,4.115532556251869,2.2554533230999607
2020-04-12,2.3529518800948273,2.3226184794157114,0.8539138361880635,4.174047237146445,2.3481431856931096
2020-04-13,2.392167744763074,2.32400802083325,0.9725129801030723,4.232561918041021,2.379039806557493
2020-04-14,2.4313836094313213,2.32400802083325,1.1306451719897508,4.33008638619865,2.5335229108794075
2020-04-15,2.4705994740995685,2.3247027915420193,1.1543650007727524,4.388601067093226,2.564419531743791
2020-04-16,2.4705994740995685,2.3247027915420193,1.407376507791438,4.466620641619327,2.595316152608174
2020-04-17,2.5882470681043097,3.2209570058543937,1.502255822923445,4.486125535250853,2.6571093943369397
2020-04-18,2.627462932772557,3.2209570058543937,1.7552673299421304,4.525135322513903,2.718902636065706
2020-04-19,2.627462932772557,3.2209570058543937,1.8659598642628055,4.5641451097769545,2.749799256930089
2020-04-20,2.627462932772557,3.2209570058543937,1.8659598642628055,4.603154897040006,2.749799256930089
2020-04-21,2.627462932772557,3.2209570058543937,2.0794383233098213,4.6226597906715305,2.842489119523238
2020-04-22,2.627462932772557,3.2209570058543937,2.221757296007832,4.642164684303056,2.8733857403876213
2020-04-23,2.941189850118534,3.2209570058543937,2.5933679469415263,4.681174471566107,2.935178982116387
2020-04-24,3.0980533087915223,3.2209570058543937,2.7277803100452025,4.681174471566107,2.96607560298077
2020-04-25,3.1372691734597695,3.2209570058543937,2.846379453960212,4.720184258829159,3.0278688447095363
2020-04-26,3.2549167674645108,3.221651776563163,2.9412587690922187,4.7396891524606835,3.0278688447095363
2020-04-27,3.2549167674645108,3.221651776563163,3.04404469381856,4.75919404609221,3.058765465573919
2020-04-28,3.4902119554739937,3.221651776563163,3.1152041801675647,4.79820383335526,3.089662086438302
2020-04-29,3.5686436848104877,3.221651776563163,3.2654297624599096,4.817708726986786,3.089662086438302
2020-04-30,3.647075414146982,3.221651776563163,3.399842125563586,4.837213620618311,3.1514553281670685
2020-05-01,3.647075414146982,3.221651776563163,3.597507365421934,4.876223407881362,3.182351949031451
2020-05-02,3.686291278815229,3.221651776563163,3.7477329477142787,4.876223407881362,3.182351949031451
